Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic
Function,"apollo::planning::TEST",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\math\smoothing_spline\spline_2d_solver_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,8,105,25,83,56,0,0,17,36,38,19,0,24,3,,,1,,0.53,
Function,"apollo::planning::TEST",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\planner\rtk\rtk_replay_planner_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,5,41,14,30,0,0,0,9,38,35,13,0,24,1,,,0,,0.00,
Function,"apollo::planning::TEST",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\planner\rtk\rtk_replay_planner_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,0,33,11,22,0,0,0,8,30,27,10,0,19,1,,,0,,0.00,
Function,"apollo::planning::TEST",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\st_graph\st_graph_data_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,1,29,6,25,0,0,0,5,27,27,5,0,22,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,1,0,0,0,0,1,6,0,0,0,0,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,3,0,0,0,1,4,4,1,0,3,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,3,19,5,16,3,0,0,1,17,17,4,0,13,1,,,0,,0.16,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,13,4,9,0,0,0,1,11,11,3,0,8,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,5,10,0,0,0,1,12,12,4,0,8,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1,13,4,10,0,0,0,1,11,11,3,0,8,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,3,3,0,0,0,1,4,4,2,0,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\obstacle_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,3,3,0,0,0,1,4,4,2,0,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\speed_limit_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,2,0,0,0,5,3,2,1,0,1,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\speed_limit_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,2,16,5,5,0,0,0,1,8,7,4,0,3,2,,,1,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\frame_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,2,18,3,0,0,0,0,1,8,2,2,0,0,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\garage_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,1,0,0,0,1,5,4,2,1,1,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\garage_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,1,0,0,0,1,5,4,2,1,1,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\garage_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,1,0,0,0,1,5,4,2,1,1,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\garage_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,2,1,0,0,0,1,5,4,2,1,1,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\garage_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,8,3,2,0,0,0,4,6,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,2,0,0,0,4,8,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,2,0,0,0,4,8,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,2,0,0,0,4,8,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,3,2,0,0,0,4,7,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,2,0,0,0,4,8,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,3,2,0,0,0,4,8,5,3,1,2,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\integration_tests\sunnyvale_loop_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,17,5,6,2,0,0,5,12,8,4,1,5,2,,,1,,0.12,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\reference_line\qp_spline_reference_line_smoother_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,0,26,9,7,2,0,0,3,20,13,8,0,5,1,,,0,,0.08,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\st_graph\st_boundary_mapper_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,13,8,6,0,0,0,4,10,10,7,0,4,1,,,0,,0.00,
Function,"apollo::planning::TEST_F",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\st_graph\st_boundary_mapper_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,1,24,9,16,0,0,0,4,13,16,8,0,10,4,,,2,,0.00,
Class,"apollo::planning::Task",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\task.h,2,0,2,0,1,,,,,0,3,5,,0,0,,,,,6,4,1,3,0,5,5,1,0,0,0,5,,26,4,22,5,6,0,0,0,,,14,8,0,6,,1,0,0,80,0.00,4
Public Virtual Function,"apollo::planning::Task::Execute",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\task.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,0,0,5,3,3,0,0,3,1,,,0,,0.00,
Public Function,"apollo::planning::Task::Init",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\task.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Virtual Const Function,"apollo::planning::Task::Name",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\task.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Explicit Public Function,"apollo::planning::Task::Task",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\task.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1,1,0,0,0,4,0,1,0,0,1,1,,,0,,0.00,
Class Template,"apollo::planning::ThreadSafeIndexedList",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\indexed_list.h,1,0,1,0,1,,,,,1,0,0,,0,0,,,,,3,1,0,0,1,3,7,1,0,0,0,3,,20,3,17,4,0,0,0,0,,,4,4,0,0,,1,1,0,100,0.00,3
Public Function,"apollo::planning::ThreadSafeIndexedList::Add",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\indexed_list.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::planning::ThreadSafeIndexedList::Find",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\indexed_list.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Public Const Function,"apollo::planning::ThreadSafeIndexedList::Items",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\indexed_list.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::planning::TrafficDecider",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_decider.h,15,0,15,0,1,,,,,1,3,0,,0,0,,,,,7,2,0,0,2,5,10,0,0,1,0,4,,77,3,74,8,6,0,0,0,,,13,8,0,5,,1,1,0,100,0.00,4
Public Virtual Function,"apollo::planning::TrafficDecider::Execute",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_decider.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,1,19,4,2,0,0,0,3,9,4,2,0,2,1,,,0,,0.00,
Public Function,"apollo::planning::TrafficDecider::Init",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_decider.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,3,0,0,0,3,4,3,0,0,3,1,,,0,,0.00,
Private Function,"apollo::planning::TrafficDecider::RegisterRules",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_decider.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,0,34,1,0,0,0,0,0,16,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::planning::TrafficDecider::TrafficDecider",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_decider.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,1,,,0,,0.00,
Abstract Class,"apollo::planning::TrafficRule",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_rule.h,1,0,1,0,1,,,,,0,2,10,,0,0,,,,,5,1,0,0,1,4,4,1,0,0,0,4,,11,1,10,3,0,0,0,0,,,4,4,0,0,,1,0,0,100,0.00,2
Public Const Function,"apollo::planning::TrafficRule::Id",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_rule.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Explicit Public Function,"apollo::planning::TrafficRule::TrafficRule",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\traffic_decider\traffic_rule.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::planning::Trajectory",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\trajectory\trajectory.h,0,0,0,0,0,,,,,0,0,1,,0,0,,,,,6,0,0,0,0,4,4,2,0,0,0,4,,11,3,8,1,0,0,0,0,,,2,2,0,0,,0,0,0,0,0.00,0
Class,"apollo::planning::TrajectoryCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.h,28,4,24,1,2,,,,,0,10,0,,0,0,,,,,13,10,3,0,7,10,10,9,0,4,0,6,,332,41,285,104,76,9,0,0,,,121,87,3,47,,4,0,2,93,0.03,20
Public Const Function,"apollo::planning::TrajectoryCost::Calculate",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,2,12,6,6,3,0,0,8,5,5,1,0,4,1,,,0,,0.25,
Private Const Function,"apollo::planning::TrajectoryCost::CalculateDynamicObstacleCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,2,32,14,12,1,0,0,5,17,18,11,1,8,4,,,2,,0.03,
Private Const Function,"apollo::planning::TrajectoryCost::CalculatePathCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49,8,41,18,20,0,0,0,10,27,21,13,1,12,4,,,2,,0.00,
Private Const Function,"apollo::planning::TrajectoryCost::CalculateStaticObstacleCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,14,7,5,0,0,0,5,7,7,4,1,3,2,,,1,,0.00,
Public Const Function,"apollo::planning::TrajectoryCost::GetBoxFromSLPoint",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,2,12,8,6,0,0,0,8,7,6,5,0,5,1,,,0,,0.00,
Private Const Function,"apollo::planning::TrajectoryCost::GetCostBetweenObsBoxes",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,3,18,5,5,0,0,0,5,8,6,3,0,4,2,,,1,,0.00,
Public Const Function,"apollo::planning::TrajectoryCost::GetCostFromObsSL",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47,8,39,16,16,2,0,0,10,16,15,10,0,6,3,,,1,,0.05,
Public Const Function,"apollo::planning::TrajectoryCost::RegularDistanceCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,5,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::planning::TrajectoryCost::RiskDistanceCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::planning::TrajectoryCost::TrajectoryCost",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\tasks\dp_poly_path\trajectory_cost.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,11,67,27,4,3,0,0,8,28,21,20,0,3,1,,,0,,0.04,
Class,"apollo::planning::TrajectoryStitcher",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\trajectory\trajectory_stitcher.h,54,8,47,0,5,,,,,0,3,0,,0,0,,,,,3,0,0,0,0,3,3,0,0,0,0,3,,121,17,104,30,44,0,0,0,,,40,16,0,25,,9,0,1,0,0.00,10
Public Function,"apollo::planning::TrajectoryStitcher::ComputeReinitStitchingTrajectory",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\trajectory\trajectory_stitcher.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1,14,3,8,0,0,0,1,10,9,1,0,8,1,,,0,,0.00,
Public Function,"apollo::planning::TrajectoryStitcher::ComputeStitchingTrajectory",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\trajectory\trajectory_stitcher.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,93,14,79,26,36,0,0,0,12,34,29,13,0,17,9,,,1,,0.00,
Function,"apollo::planning::WithinOverlap",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\reference_line_info.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,2,0,0,0,1,2,2,1,0,1,1,,,0,,0.00,
Function Template,"apollo::planning::WithinRange",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\constraint_checker\constraint_checker.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Function,"apollo::planning::junction_dropbox_id",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\reference_line_info.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Function,"apollo::planning::util::DumpPlanningContext",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,1,5,0,0,0,0,4,5,0,0,5,2,,,1,,0.00,
Function,"apollo::planning::util::InterpolateUsingLinearApproximation",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,1,27,17,20,0,0,0,10,21,21,12,0,10,1,,,0,,0.00,
Function,"apollo::planning::util::InterpolateUsingLinearApproximation",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,3,30,10,20,0,0,0,2,20,21,7,0,14,2,,,1,,0.00,
Function,"apollo::planning::util::interpolate",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,5,36,26,27,0,0,0,4,28,24,15,0,11,1,,,0,,0.00,
Function,"apollo::planning::util::interpolate",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66,10,55,38,43,1,0,0,9,43,40,26,0,14,3,,,1,,0.02,
Function,"apollo::planning::util::interpolate",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,5,5,0,0,0,1,6,6,3,0,3,1,,,0,,0.00,
Lambda Function,"apollo::planning::util::interpolate::[lambda_0]",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4,3,0,0,0,1,2,1,1,0,0,1,,,0,,0.00,
Lambda Function,"apollo::planning::util::interpolate::[lambda_0]",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,2,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Lambda Function,"apollo::planning::util::interpolate::[lambda_1]",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4,3,0,0,0,1,2,1,1,0,0,1,,,0,,0.00,
Lambda Function,"apollo::planning::util::interpolate::[lambda_1]",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4,3,0,0,0,1,2,1,1,0,0,1,,,0,,0.00,
Lambda Function,"apollo::planning::util::interpolate::[lambda_2]",D:\download\apollo-2.0.0\apollo-2.0.0\modules\planning\common\planning_util.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4,3,0,0,0,1,2,1,1,0,0,1,,,0,,0.00,
Class,"apollo::prediction::ADCTrajectoryContainer",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\adc_trajectory\adc_trajectory_container.h,18,1,17,0,4,,,,,1,4,0,,0,0,,,,,8,3,0,0,3,6,9,2,0,1,0,5,,109,8,82,20,27,19,0,0,,,45,21,0,25,,7,1,2,100,0.23,14
Private Function,"apollo::prediction::ADCTrajectoryContainer::GetJunctionPolygon",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\adc_trajectory\adc_trajectory_container.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,1,39,12,17,0,0,0,3,21,27,11,0,16,7,,,2,,0.00,
Public Function,"apollo::prediction::ADCTrajectoryContainer::Insert",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\adc_trajectory\adc_trajectory_container.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,2,2,0,0,0,1,4,2,0,0,2,2,,,1,,0.00,
Public Const Function,"apollo::prediction::ADCTrajectoryContainer::IsPointInJunction",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\adc_trajectory\adc_trajectory_container.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,16,4,8,0,0,0,3,7,9,3,0,7,4,,,1,,0.00,
Public Const Function,"apollo::prediction::ADCTrajectoryContainer::IsProtected",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\adc_trajectory\adc_trajectory_container.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Function,"apollo::prediction::CompressVector2d",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\predictor\regional\regional_predictor.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,3,5,0,0,0,3,4,5,2,0,3,2,,,1,,0.00,
Function,"apollo::prediction::ComputeMean",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\evaluator\vehicle\mlp_evaluator.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,4,6,0,0,0,1,7,8,3,0,5,3,,,1,,0.00,
Abstract Class,"apollo::prediction::Container",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\container.h,0,0,0,0,0,,,,,0,0,3,,0,0,,,,,5,0,0,0,0,3,3,0,0,0,0,3,,18,2,6,1,0,10,0,0,,,1,1,0,0,,0,0,0,0,1.67,0
Class,"apollo::prediction::ContainerManager",D:\download\apollo-2.0.0\apollo-2.0.0\modules\prediction\container\container_manager.h,7,0,6,0,2,,,,,0,3,0,,1,0,,,,,8,1,0,0,1,9,9,0,0,4,0,5,,85,7,57,15,12,21,0,0,,,24,13,0,12,,4,0,1,100,0.37,11
